index,start_time,end_time,text,sentiment_score,cumulative_sentiment
284,00:30:19.440000,00:30:21.190000,Don't worry. He'll be all right.,0.0,0.5
285,00:30:27.360000,00:30:29.910000,"Rest easy, son. You've had a busy day.",0.0,0.5
286,00:30:30.740000,00:30:33.700000,You're fortunate to be all in one piece.,0.0,0.5
287,00:30:36.960000,00:30:39.170000,Ben? Ben Kenobi?,0.0,0.5
288,00:30:39.250000,00:30:41.250000,"Boy, am I glad to see you.",0.0,0.5
289,00:30:41.340000,00:30:44.380000,"The Jundland Wastes
are not to be traveled lightly.",0.0,0.5
290,00:30:47.590000,00:30:51.100000,"Tell me, young Luke,
what brings you out this far?",0.0,0.5
291,00:30:51.850000,00:30:53.430000,This little droid.,0.0,0.5
292,00:30:55.480000,00:30:57.060000,"I think he's searching
for his former master...",0.0,0.5
293,00:30:57.140000,00:30:59.270000,"but I've never seen
such devotion in a droid before.",0.0,0.5
294,00:31:01.360000,00:31:04.440000,"He claims to be the property
of an Obi-Wan Kenobi.",0.0,0.5
295,00:31:04.530000,00:31:07.150000,"Is he a relative of yours?
Do you know who he's talking about?",0.0,0.5
296,00:31:08.700000,00:31:10.370000,Obi-Wan Kenobi?,0.0,0.5
297,00:31:12.740000,00:31:14.240000,Obi-Wan.,0.0,0.5
298,00:31:15.160000,00:31:19.170000,"Now, that's a name
I've not heard in a long time.",0.0,0.5
299,00:31:19.920000,00:31:21.750000,A long time.,0.0,0.5
300,00:31:22.920000,00:31:25.840000,"I think my uncle knows him.
He said he was dead.",0.0,0.5
301,00:31:25.920000,00:31:27.630000,He's not dead.,0.0,0.5
302,00:31:27.720000,00:31:28.930000,Not yet.,0.0,0.5
303,00:31:29.010000,00:31:32.010000,"- You know him?
- Of course I know him.",0.0,0.5
304,00:31:32.100000,00:31:33.470000,He's me.,0.0,0.5
305,00:31:36.180000,00:31:39.440000,I haven't gone by the name of Obi-Wan...,0.0,0.5
306,00:31:39.520000,00:31:42.190000,"since, oh, before you were born.",0.0,0.5
307,00:31:42.270000,00:31:43.900000,Then the droid does belong to you.,0.0,0.5
308,00:31:43.980000,00:31:46.650000,"I don't seem to remember
ever owning a droid.",0.0,0.5
309,00:31:48.490000,00:31:49.990000,Very interesting.,0.0,0.5
310,00:31:52.030000,00:31:53.950000,I think we better get indoors.,0.0,0.5
311,00:31:54.620000,00:31:57.330000,The Sandpeople are easily startled...,0.0,0.5
