index,start_time,end_time,text,sentiment_score,cumulative_sentiment
221,00:14:58.502000,00:15:02.631000,"<i>Kanji ta, droid.</i>",0.0,-3.8
222,00:15:02.715000,00:15:06.177000,"Yes, I am here,
Your Worshipfulness.",0.0,-3.8
223,00:15:06.302000,00:15:07.511000,Yes?,0.0,-3.8
224,00:15:07.636000,00:15:15.644000,[Speaking Huttese],0.0,-3.8
225,00:15:15.728000,00:15:18.647000,"The illustrious Jabba
bids you welcome...",0.0,-3.8
226,00:15:18.731000,00:15:20.399000,and will gladly pay you...,0.0,-3.8
227,00:15:20.524000,00:15:22.735000,"the reward of 25,000.",0.0,-3.8
228,00:15:22.860000,00:15:24.904000,"[Speaking Ubese]
I want 50,000. No less.",0.0,-3.8
229,00:15:25.029000,00:15:27.698000,"50,000. No less.",0.0,-3.8
230,00:15:27.781000,00:15:29.158000,Wah! Aah!,0.0,-3.8
231,00:15:29.241000,00:15:30.659000,Ohh!,0.0,-3.8
232,00:15:30.743000,00:15:33.245000,[Speaking Huttese],0.0,-3.8
233,00:15:40.252000,00:15:42.379000,What... What did I say?,0.0,-3.8
234,00:15:42.463000,00:15:46.675000,[Speaking Huttese],0.0,-3.8
235,00:15:46.759000,00:15:51.388000,"The mighty Jabba asks
why he must pay 50,000.",0.0,-3.8
236,00:15:51.472000,00:15:54.099000,[Speaking Ubese],0.0,-3.8
237,00:15:54.225000,00:15:58.395000,"Because he's holding
a thermal detonator!",0.0,-3.8
238,00:15:58.479000,00:15:59.230000,Oh!,0.0,-3.8
239,00:15:59.355000,00:16:00.356000,Aah!,0.0,-3.8
240,00:16:00.439000,00:16:02.441000,Rrrrrr!,0.0,-3.8
241,00:16:02.566000,00:16:04.902000,Ho ho ho ho ho ho!,0.0,-3.8
242,00:16:04.985000,00:16:08.906000,Ah ha ha ha ha!,0.0,-3.8
243,00:16:08.989000,00:16:13.494000,"[Speaking Huttese]
This bounty hunter is my kind of scum...",0.0,-3.8
244,00:16:14.453000,00:16:17.248000,fearless and inventive.,0.0,-3.8
245,00:16:21.919000,00:16:26.257000,[Speaking Huttese],0.0,-3.8
246,00:16:26.340000,00:16:29.552000,"Jabba offers
the sum of 35...",0.0,-3.8
247,00:16:29.635000,00:16:31.804000,"and I do suggest
you take it.",0.0,-3.8
248,00:16:31.929000,00:16:34.932000,[Speaking Ubese],0.0,-3.8
249,00:16:37.351000,00:16:38.936000,He agrees!,0.0,-3.8
250,00:16:40.229000,00:16:42.273000,Arrrr!,0.0,-3.8
251,00:16:42.398000,00:16:44.483000,Grrr!,-0.7,-4.5
252,00:16:44.608000,00:16:46.402000,[Playing Festive Tune],0.0,-4.5
253,00:16:47.528000,00:16:48.445000,Ahh!,0.0,-4.5
254,00:16:48.529000,00:16:50.489000,[Speaking Huttese],0.0,-4.5
255,00:16:50.614000,00:16:53.951000,[Speaking Ubese],0.0,-4.5
256,00:16:56.704000,00:16:58.873000,Rrr!,0.0,-4.5
257,00:16:58.998000,00:17:00.124000,Arrrr!,0.0,-4.5
258,00:17:09.049000,00:17:11.177000,Arrrrr!,0.0,-4.5
259,00:17:11.302000,00:17:14.471000,Grrrr!,-0.7,-5.2
260,00:17:14.555000,00:17:17.141000,Rrrr!,0.0,-5.2
261,00:17:17.266000,00:17:19.810000,Grr!,-0.7,-5.9
262,00:17:19.935000,00:17:21.562000,Rrrrr.,0.0,-5.9
263,00:17:31.614000,00:17:32.740000,[Burp],0.0,-5.9
264,00:17:48.839000,00:17:50.299000,[Clink Clink],0.0,-5.9
265,00:18:30.297000,00:18:31.882000,[Thud],0.0,-5.9
266,00:19:28.439000,00:19:32.276000,"<i>Just relax
for a moment.</i>",0.0,-5.9
267,00:19:32.359000,00:19:34.945000,"<i>You're free
of the carbonite.</i>",0.0,-5.9
268,00:19:35.029000,00:19:38.949000,"<i>Shh. You have
hibernation sickness.</i>",0.0,-5.9
269,00:19:39.033000,00:19:40.701000,I can't see.,0.0,-5.9
270,00:19:40.826000,00:19:44.371000,"<i>Your eyesight
will return in time.</i>",0.0,-5.9
271,00:19:44.496000,00:19:46.040000,Where am I?,0.0,-5.9
272,00:19:46.165000,00:19:47.958000,<i>Jabba's palace.</i>,0.0,-5.9
273,00:19:50.544000,00:19:51.795000,Who are you?,0.0,-5.9
274,00:19:57.176000,00:19:58.969000,"Someone
who loves you.",0.0,-5.9
275,00:19:59.053000,00:20:00.304000,Leia.,0.0,-5.9
276,00:20:02.890000,00:20:05.809000,"I got to get you
out of here.",0.0,-5.9
277,00:20:05.893000,00:20:08.062000,Ho ho ho ho ho!,0.0,-5.9
278,00:20:08.187000,00:20:09.063000,What's that?,0.0,-5.9
279,00:20:09.188000,00:20:11.857000,Ho ho ho ho ho!,0.0,-5.9
280,00:20:11.982000,00:20:13.859000,I know that laugh.,0.0,-5.9
281,00:20:13.984000,00:20:19.823000,[Speaking Huttese],0.0,-5.9
282,00:20:19.949000,00:20:21.367000,"Hey, Jabba...",0.0,-5.9
283,00:20:21.492000,00:20:23.369000,"Look, Jabba...",0.0,-5.9
284,00:20:23.494000,00:20:25.246000,"I was just on my way
to pay you back...",0.0,-5.9
285,00:20:25.371000,00:20:26.747000,"and I got a little
sidetracked.",0.0,-5.9
286,00:20:26.872000,00:20:28.123000,It's not my fault.,0.0,-5.9
287,00:20:28.207000,00:20:31.961000,"[Speaking Huttese]
It's too late for that, Solo.",0.0,-5.9
288,00:20:32.044000,00:20:36.799000,You may have been a good smuggler...,0.0,-5.9
289,00:20:36.882000,00:20:40.344000,but now you're Bantha fodder.,0.0,-5.9
290,00:20:40.469000,00:20:42.471000,Ah ha ha ha!,0.0,-5.9
291,00:20:42.555000,00:20:44.223000,"- Ha ha ha!
- Ha ha ha!",0.0,-5.9
292,00:20:44.348000,00:20:46.016000,Look...,0.0,-5.9
293,00:20:47.268000,00:20:49.353000,Take him away.,0.0,-5.9
294,00:20:49.436000,00:20:50.980000,"Jabba, I'll pay you triple.",0.0,-5.9
295,00:20:51.105000,00:20:52.731000,"You're throwing
away a fortune!",0.0,-5.9
296,00:20:52.857000,00:20:54.692000,Don't be a fool!,0.0,-5.9
297,00:20:54.775000,00:20:56.652000,[Jabba Speaking Huttese],0.0,-5.9
298,00:20:56.735000,00:20:58.904000,Bring her to me.,0.0,-5.9
299,00:21:02.616000,00:21:04.869000,"We have
powerful friends.",0.0,-5.9
300,00:21:04.952000,00:21:07.329000,"You're going
to regret this.",0.0,-5.9
301,00:21:09.248000,00:21:11.167000,I'm sure.,0.0,-5.9
302,00:21:11.250000,00:21:13.377000,[Slurp],0.0,-5.9
303,00:21:13.460000,00:21:15.045000,Ugh!,0.0,-5.9
304,00:21:15.171000,00:21:17.047000,"Oh, I can't bear
to watch.",0.0,-5.9
305,00:21:17.131000,00:21:20.092000,Oh! Ah ha ha ha!,0.0,-5.9
306,00:21:27.516000,00:21:30.561000,Arrrrg.,0.0,-5.9
307,00:21:30.686000,00:21:32.980000,Chewie?,0.0,-5.9
308,00:21:33.105000,00:21:34.064000,Arrrr!,0.0,-5.9
309,00:21:34.190000,00:21:35.566000,"Chewie,
is that you?",0.0,-5.9
310,00:21:35.691000,00:21:36.692000,Rarrr!,0.0,-5.9
311,00:21:36.817000,00:21:38.694000,Ch-Chewie!,0.0,-5.9
312,00:21:38.777000,00:21:41.405000,"I can't see, pal.",0.0,-5.9
313,00:21:41.488000,00:21:42.990000,What's going on?,0.0,-5.9
314,00:21:43.115000,00:21:45.284000,Ar grr arr.,0.0,-5.9
315,00:21:45.409000,00:21:46.827000,Luke? Luke's crazy.,0.0,-5.9
316,00:21:46.952000,00:21:49.997000,"He can't even take
care of himself...",0.0,-5.9
317,00:21:50.122000,00:21:51.999000,"much less
rescue anybody.",0.0,-5.9
318,00:21:52.124000,00:21:53.918000,Arrr rarrr.,0.0,-5.9
319,00:21:54.043000,00:21:55.336000,A Jedi knight?,0.0,-5.9
320,00:21:55.461000,00:21:57.755000,"I'm out of it
for a little while...",0.0,-5.9
321,00:21:57.880000,00:22:00.257000,"everybody gets
delusions of grandeur.",0.0,-5.9
322,00:22:00.382000,00:22:01.800000,Arrra!,0.0,-5.9
323,00:22:04.053000,00:22:05.930000,"I'm all right, pal.",0.0,-5.9
324,00:22:06.055000,00:22:07.431000,Arrrrrrr.,0.0,-5.9
325,00:22:07.515000,00:22:08.974000,I'm all right.,0.0,-5.9
326,00:22:30.287000,00:22:32.790000,Grrr!,-0.7,-6.6000000000000005
327,00:22:32.915000,00:22:34.416000,Grrr!,-0.7,-7.300000000000001
328,00:22:36.752000,00:22:38.838000,Arg.,0.0,-7.300000000000001
329,00:22:58.941000,00:23:01.277000,"<i>Yo macka chipowan
Skywalker.</i>",0.0,-7.300000000000001
330,00:23:01.360000,00:23:02.695000,<i>Jabba mo botowa tu.</i>,0.0,-7.300000000000001
331,00:23:02.820000,00:23:05.865000,"I must speak
with Jabba.",0.0,-7.300000000000001
332,00:23:05.990000,00:23:08.158000,<i>Es tosit.</i>,0.0,-7.300000000000001
